"","city","state","totalpop","latitude","longitude"
"23481","Stapleton","GA",1800,33.181447,-82.438568
"23482","Stapleton","NE",873,41.480166,-100.512463
"23483","Star City","AR",8267,33.999462,-91.709308
"23484","Star City","IN",1441,41.003004,-86.589005
"23485","Star Junction","PA",604,40.065106,-79.769027
"23486","Star Lake","NY",846,44.174001,-74.991929
"23487","Star Lake","WI",35,46.061297,-89.485834
"23488","Star Prairie","WI",1809,45.265619,-92.480793
"23489","Star Tannery","VA",640,39.078491,-78.443076
"23490","Star","ID",7365,43.713037,-116.485429
"23491","Star","MS",47,32.096124,-90.061508
"23492","Star","NC",3205,35.439894,-79.825137
"23493","Starbuck","MN",2458,45.572758,-95.573436
"23494","Starbuck","WA",158,46.512828,-118.10237
"23495","Starford","PA",170,40.702673,-78.958847
"23496","Stark City","MO",1484,36.868113,-94.137992
"23497","Stark","KS",191,37.675371,-95.178823
"23498","Starke","FL",15472,29.928149,-82.179651
"23499","Starks","LA",2309,30.312173,-93.643003
"23500","Starksboro","VT",1498,44.235203,-73.02086
"23501","Starkville","MS",42131,33.442732,-88.85564
"23502","Starkweather","ND",334,48.449321,-98.760596
"23503","Starlight","PA",404,41.615989,-75.274708
"23504","Starr","SC",4862,34.409132,-82.660151
"23505","Starrucca","PA",427,41.89529,-75.42428
"23506","Start","LA",45,32.49191,-91.856326
"23507","Startex","SC",761,34.987543,-82.135145
"23508","State Center","IA",2515,42.02551,-93.144785
"23509","State College","PA",66497,40.880328,-77.8129105
"23510","State Farm","VA",2708,37.733844,-77.888082
"23511","State Line","IN",143,40.19674,-87.526532
"23512","State Line","MS",2866,31.360647,-88.606456
"23513","State Line","PA",467,39.724825,-77.718629
"23514","State Park","SC",0,34.005992,-80.970766
"23515","State Road","NC",3483,36.336635,-80.852275
"23516","State University","AR",303,35.842196,-90.673464
"23517","Stateline","NV",2994,38.860647,-119.732977
"23518","Staten Island","NY",468730,40.5859365384615,-74.1479550769231
"23519","Statenville","GA",1040,30.768894,-83.037116
"23520","Statesboro","GA",54956,32.430994,-81.7610283333333
"23521","Statesville","NC",69129,35.782136,-80.899303
"23522","Statham","GA",8659,33.980323,-83.590148
"23523","Staunton","IL",6960,39.038526,-89.784732
"23524","Staunton","IN",465,39.491743,-87.186673
"23525","Staunton","VA",35499,38.157368,-79.065116
"23526","Stayton","OR",9587,44.807707,-122.726619
"23527","Steamboat Rock","IA",594,42.412327,-93.084751
"23528","Steamboat Springs","CO",17057,40.5335286666667,-106.906494333333
"23529","Steamburg","NY",320,42.082001,-78.917738
"23530","Stearns","KY",4086,36.777331,-84.502512
"23531","Stebbins","AK",556,64.755604,-165.672344
"23532","Stedman","NC",5302,35.030903,-78.700219
"23533","Steedman","MO",561,38.764377,-91.798654
"23534","Steele City","NE",110,40.152861,-97.126435
"23535","Steele","AL",2666,33.916778,-86.243593
"23536","Steele","KY",714,37.399777,-82.197771
"23537","Steele","MO",3931,36.177001,-89.860675
"23538","Steele","ND",1003,46.875966,-99.798975
"23539","Steeles Tavern","VA",280,38.179715,-79.141332
"23540","Steeleville","IL",2918,38.004698,-89.676103
"23541","Steelville","MO",5854,37.890403,-91.303229
"23542","Steen","MN",424,43.674883,-96.252794
"23543","Steens","MS",2630,33.603342,-88.321007
"23544","Steep Falls","ME",1786,43.771934,-70.639561
"23545","Steger","IL",9870,41.811929,-87.68732
"23546","Stehekin","WA",104,47.905787,-120.520211
"23547","Steilacoom","WA",7508,47.132671,-122.331781
"23548","Steinauer","NE",302,40.207313,-96.231879
"23549","Steinhatchee","FL",1721,29.693191,-83.37638
"23550","Stella","MO",1440,36.814525,-94.379315
"23551","Stella","NC",1588,34.873922,-76.587097
"23552","Stella","NE",313,40.23102,-95.77285
"23553","Stem","NC",3049,36.209675,-78.72704
"23554","Stendal","IN",592,38.271004,-87.147783
"23555","Stephan","SD",68,44.545094,-99.488221
"23556","Stephen","MN",932,48.477158,-96.867548
"23557","Stephens City","VA",19328,39.163418,-78.246159
"23558","Stephens","AR",1880,33.46053,-93.011863
"23559","Stephens","GA",1035,33.804626,-83.151661
"23560","Stephenson","MI",2474,45.447416,-87.61396
"23561","Stephenson","VA",2381,39.213701,-78.090144
"23562","Stephenson","WV",375,37.603344,-81.53998
"23563","Stephensport","KY",344,37.913755,-86.52421
"23564","Stephentown","NY",2258,42.6107205,-73.4121165
"23565","Stephenville","TX",26549,32.2683115,-98.1584125
"23566","Steptoe","WA",44,46.838747,-117.644337
"23567","Sterling City","TX",1143,31.882997,-101.030277
"23568","Sterling Forest","NY",234,41.182344,-74.318354
"23569","Sterling Heights","MI",129683,42.585389,-83.035919
"23570","Sterling","AK",3704,60.513614,-150.853238
"23571","Sterling","CO",18857,40.715081,-103.211191
"23572","Sterling","CT",2962,41.719948,-71.823184
"23573","Sterling","IL",21934,41.835669,-89.745941
"23574","Sterling","KS",3095,38.224187,-98.183033
"23575","Sterling","MA",7808,42.366765,-71.939375
"23576","Sterling","MI",2850,44.079473,-83.956748
"23577","Sterling","ND",319,46.876069,-100.277434
"23578","Sterling","NE",1047,40.463451,-96.378249
"23579","Sterling","NY",2000,43.341948,-76.665228
"23580","Sterling","OH",1906,40.936853,-81.830515
"23581","Sterling","OK",860,34.749594,-98.167941
"23582","Sterling","PA",199,41.376953,-75.31601
"23583","Sterling","UT",528,39.133489,-111.740853
"23584","Sterling","VA",79651,39.017197,-77.419449
"23585","Sterlington","LA",3647,32.617816,-92.060082
"23586","Sterrett","AL",5468,33.419068,-86.544426
"23587","Stetson","ME",1202,44.894697,-69.142341
"23588","Stetsonville","WI",1332,45.19405,-90.302783
"23589","Steuben","ME",1131,45.002969,-67.495548
"23590","Steuben","WI",411,43.274205,-90.924336
"23591","Steubenville","OH",30603,40.3509795,-80.712429
"23592","Stevens Point","WI",29340,44.551808,-89.531871
"23593","Stevens Village","AK",78,65.226375,-151.025085
"23594","Stevens","PA",7485,40.168624,-76.330001
"23595","Stevensburg","VA",182,38.434991,-77.860642
"23596","Stevenson Ranch","CA",20158,33.786594,-118.298662
"23597","Stevenson","AL",4908,34.856233,-85.871317
"23598","Stevenson","MD",323,39.412905,-76.730345
"23599","Stevenson","WA",3100,45.673707,-121.912581
"23600","Stevensville","MD",12309,39.012075,-76.11568
"23601","Stevensville","MI",10694,42.00743,-86.508146
"23602","Stevensville","MT",9617,46.320508,-114.047154
"23603","Stevensville","PA",297,41.77197,-76.521266
"23604","Stevensville","VA",173,37.701823,-76.916248
"23605","Stevinson","CA",2030,37.324536,-120.864936
"23606","Steward","IL",782,41.796742,-89.086129
"23607","Stewardson","IL",1294,39.273518,-88.80134
"23608","Stewart","MN",1291,44.766671,-94.344376
"23609","Stewart","MS",861,33.518048,-89.467862
"23610","Stewart","OH",824,39.362514,-81.906878
"23611","Stewart","TN",1015,36.272979,-87.747374
"23612","Stewartstown","PA",9413,39.809151,-76.606747
"23613","Stewartsville","MO",2056,39.798435,-94.517452
"23614","Stewartsville","NJ",7077,40.717349,-75.072957
"23615","Stewartville","MN",7582,43.884346,-92.503744
"23616","Stickney","SD",647,43.571628,-98.498361
"23617","Stigler","OK",7875,35.266094,-95.061902
"23618","Stilesville","IN",1028,39.632997,-86.607678
"23619","Still Pond","MD",310,39.339906,-76.047396
"23620","Still River","MA",316,42.487056,-71.613078
"23621","Stillman Valley","IL",3175,42.1133,-89.186271
"23622","Stillmore","GA",78,32.445915,-82.258728
"23623","Stillwater","ME",197,44.922368,-68.686796
"23624","Stillwater","MN",35024,45.061416,-92.84736
"23625","Stillwater","NY",4945,43.001932,-73.660897
"23626","Stillwater","OK",55345,36.1210396666667,-97.0418046666667
"23627","Stillwater","PA",1528,41.120644,-76.412386
"23628","Stilwell","KS",7779,38.81799,-94.656698
"23629","Stilwell","OK",13643,35.931689,-94.606985
"23630","Stinesville","IN",198,39.299823,-86.648201
"23631","Stinnett","KY",1100,37.08308,-83.419745
"23632","Stinnett","TX",2661,35.823913,-101.445209
"23633","Stinson Beach","CA",683,37.911625,-122.652043
"23634","Stirling City","CA",143,39.995078,-121.47936
"23635","Stirling","NJ",2307,40.69835,-74.450197
"23636","Stirum","ND",176,46.221613,-97.62307
"23637","Stites","ID",1225,46.117669,-115.974107
"23638","Stittville","NY",847,43.219369,-75.299112
"23639","Stitzer","WI",487,42.926596,-90.583575
"23640","Stockbridge","GA",66140,33.549947,-84.207969
"23641","Stockbridge","MA",1238,42.304604,-73.330001
"23642","Stockbridge","MI",5720,42.496734,-84.24306
"23643","Stockbridge","VT",713,43.756978,-72.730177
"23644","Stockbridge","WI",379,44.080455,-88.312404
"23645","Stockdale","PA",513,40.038498,-79.920937
"23646","Stockdale","TX",4273,29.235395,-97.934068
"23647","Stockertown","PA",530,40.772873,-75.363531
"23648","Stockett","MT",383,47.25466,-111.083851
"23649","Stockholm","ME",426,46.787807,-68.155212
"23650","Stockholm","NJ",3457,41.138101,-74.561915
"23651","Stockholm","SD",219,45.106694,-96.802259
"23652","Stockholm","WI",502,44.508365,-92.232594
"23653","Stockport","IA",646,40.868097,-91.889766
"23654","Stockport","OH",2997,39.548994,-81.826194
"23655","Stockton Springs","ME",2316,44.501114,-68.891743
"23656","Stockton","AL",1590,31.079113,-87.798576
"23657","Stockton","CA",357430,37.9810129166667,-121.30330925
"23658","Stockton","GA",1056,30.955111,-83.013828
"23659","Stockton","IA",671,41.538729,-90.856921
"23660","Stockton","IL",3443,42.349517,-90.085356
"23661","Stockton","KS",1725,39.412166,-99.369872
"23662","Stockton","MD",611,38.042932,-75.411789
"23663","Stockton","MO",5259,37.681676,-93.797692
"23664","Stockton","NJ",4982,40.436413,-74.970597
"23665","Stockton","NY",1033,42.31514,-79.38833
"23666","Stockton","UT",1175,40.441463,-112.355926
"23667","Stockville","NE",36,40.524809,-100.38203
"23668","Stockwell","IN",347,40.284511,-86.772436
"23669","Stoddard","NH",1109,42.95478,-72.102454
"23670","Stoddard","WI",2501,43.669102,-91.134346
"23671","Stokes","NC",1282,35.711302,-77.266682
"23672","Stokesdale","NC",7894,36.225751,-79.974028
"23673","Stollings","WV",940,37.830256,-81.963853
"23674","Stone Creek","OH",1248,40.404888,-81.602889
"23675","Stone Harbor","NJ",925,39.047882,-74.77505
"23676","Stone Lake","WI",1551,45.821216,-91.462771
"23677","Stone Mountain","GA",112402,33.7859953333333,-84.1720606666667
"23678","Stone Park","IL",4946,41.90743,-87.878011
"23679","Stone Ridge","NY",2733,41.846274,-74.20731
"23680","Stone","KY",369,37.580715,-82.27437
"23681","Stoneboro","PA",2624,41.335562,-80.10361
"23682","Stonefort","IL",1174,37.643233,-88.622821
"23683","Stoneham","CO",164,40.735758,-103.997391
"23684","Stoneham","MA",21437,42.474595,-71.098146
"23685","Stoneham","ME",236,44.313283,-70.861797
"23686","Stoneville","NC",8609,36.466883,-79.912823
"23687","Stonewall","LA",5546,32.173318,-93.867325
"23688","Stonewall","MS",1773,32.140683,-88.770572
"23689","Stonewall","NC",281,35.156145,-76.632264
"23690","Stonewall","OK",2415,34.651102,-96.52735
"23691","Stonewall","TX",654,30.289559,-98.706737
"23692","Stoney Fork","KY",555,36.769184,-83.708181
"23693","Stonington","CT",5399,41.378598,-71.917915
"23694","Stonington","IL",1154,39.646379,-89.218939
"23695","Stonington","ME",1043,44.641873,-68.391481
"23696","Stony Brook","NY",21676,40.911808,-72.9099405
"23697","Stony Creek","NY",719,43.464398,-73.876364
"23698","Stony Creek","VA",2516,36.878331,-77.392824
"23699","Stony Point","NC",5226,35.88313,-81.162749
"23700","Stony Point","NY",13383,41.235675,-74.028095
"23701","Stony Ridge","OH",18,41.509051,-83.508531
"23702","Stonyford","CA",597,39.28207,-122.431045
"23703","Stopover","KY",1073,37.509279,-82.078363
"23704","Storden","MN",357,44.039624,-95.319366
"23705","Storm Lake","IA",12756,42.693184,-95.151811
"23706","Stormville","NY",6191,41.554509,-73.72667
"23707","Storrs Mansfield","CT",21325,41.797972,-72.2517215
"23708","Story City","IA",4420,42.158072,-93.610141
"23709","Story","AR",792,34.673248,-93.53027
"23710","Story","WY",843,44.580015,-106.897795
"23711","Stotts City","MO",748,37.104238,-93.995261
"23712","Stottville","NY",405,42.285749,-73.733532
"23713","Stoughton","MA",26999,42.118416,-71.105733
"23714","Stoughton","WI",19427,42.931289,-89.168354
"23715","Stout","IA",219,42.525507,-92.70291
"23716","Stout","OH",1804,38.783492,-83.102804
"23717","Stoutland","MO",1253,37.837263,-92.462635
"23718","Stoutsville","MO",387,39.481463,-91.848796
"23719","Stoutsville","OH",3150,39.616,-82.80858
"23720","Stovall","NC",289,36.442431,-78.557098
"23721","Stover","MO",3743,38.437941,-92.995989
"23722","Stow","MA",6590,42.446396,-71.459405
"23723","Stow","OH",38742,41.172402,-81.450184
"23724","Stowe","VT",4314,44.535179,-72.660043
"23725","Stowell","TX",962,29.780948,-94.390045
"23726","Stoystown","PA",3345,40.094802,-78.965817
"23727","Strabane","PA",760,40.250454,-80.198354
"23728","Strafford","MO",6975,37.310494,-93.307207
"23729","Strafford","NH",3964,43.256871,-71.171886
"23730","Strafford","VT",526,43.892586,-72.369563
"23731","Strandburg","SD",225,45.021579,-96.74078
"23732","Strandquist","MN",418,48.358371,-96.378062
"23733","Strang","NE",97,40.418921,-97.578418
"23734","Strang","OK",587,36.414108,-95.077276
"23735","Strasburg","CO",4834,39.865547,-104.291682
"23736","Strasburg","IL",858,39.349589,-88.616381
"23737","Strasburg","MO",116,38.765833,-94.160854
"23738","Strasburg","ND",674,46.080388,-100.223542
"23739","Strasburg","OH",4138,40.598698,-81.549884
"23740","Strasburg","PA",5935,40.082226,-76.113772
"23741","Strasburg","VA",11317,39.038467,-78.39605
"23742","Stratford","CA",1587,36.189441,-119.851865
"23743","Stratford","CT",51382,41.196526,-73.1319635
"23744","Stratford","IA",1332,42.296737,-93.721315
"23745","Stratford","NJ",7040,39.829763,-75.012012
"23746","Stratford","NY",725,43.190651,-74.650311
"23747","Stratford","OK",3692,34.723793,-96.962983
"23748","Stratford","SD",197,45.306691,-98.258376
"23749","Stratford","TX",2366,36.340796,-102.073587
"23750","Stratford","WA",23,47.404308,-119.312977
"23751","Stratford","WI",4984,44.809072,-90.030674
"23752","Stratham","NH",7261,43.01295,-70.882134
"23753","Strathcona","MN",364,48.749138,-96.062783
"23754","Strathmere","NJ",158,39.192018,-74.661977
"23755","Strathmore","CA",6237,36.137375,-119.039111
"23756","Strattanville","PA",1869,41.235244,-79.281881
"23757","Stratton","CO",1157,39.304913,-102.67301
"23758","Stratton","ME",630,45.063384,-70.381639
"23759","Stratton","NE",549,40.15014,-101.227939
"23760","Stratton","OH",294,40.518479,-80.628515
"23761","Straughn","IN",726,39.83059,-85.284275
"23762","Strausstown","PA",362,40.494368,-76.18646
"23763","Strawberry Plains","TN",9134,36.068694,-83.656829
"23764","Strawberry Point","IA",2295,42.720409,-91.490023
"23765","Strawberry Valley","CA",97,39.577329,-121.101562
"23766","Strawberry","AR",1124,35.967306,-91.293503
"23767","Strawberry","CA",106,38.184096,-120.021342
"23768","Strawn","IL",307,40.652662,-88.39463
"23769","Strawn","TX",977,32.693772,-98.509939
"23770","Streamwood","IL",39927,42.019093,-88.178475
"23771","Streator","IL",20133,41.164177,-88.85632
"23772","Street","MD",6464,39.657355,-76.371332
"23773","Streeter","ND",340,46.718326,-99.344287
"23774","Streetman","TX",1923,31.837751,-96.23408
"23775","Streetsboro","OH",16428,41.241655,-81.340528
"23776","Stringer","MS",1867,31.870465,-89.229337
"23777","Stringtown","OK",633,34.456722,-96.012309
"23778","Stromsburg","NE",1611,41.114446,-97.591433
"23779","Strong City","KS",748,38.390683,-96.538737
"23780","Strong","AR",2156,33.169586,-92.331829
"23781","Strong","ME",1752,44.814175,-70.187221
"23782","Stronghurst","IL",1324,40.719278,-90.894204
"23783","Strongstown","PA",755,40.572746,-78.900034
"23784","Strongsville","OH",44785,41.313268,-81.831656
"23785","Stroud","OK",4504,35.709676,-96.745384
"23786","Stroudsburg","PA",28362,41.041895,-75.368964
"23787","Strum","WI",2101,44.387425,-91.394415
"23788","Strunk","KY",2326,36.777331,-84.502512
"23789","Struthers","OH",11097,41.050058,-80.591298
"23790","Stryker","MT",43,48.44572,-115.330964
"23791","Stryker","OH",3393,41.488708,-84.409876
"23792","Strykersville","NY",1618,42.733778,-78.423303
"23793","Stuart","FL",67021,27.1678826666667,-80.2271656666667
"23794","Stuart","IA",2330,41.573966,-94.339598
"23795","Stuart","NE",1028,42.599715,-99.141514
"23796","Stuart","OK",1089,34.903001,-96.099488
"23797","Stuart","VA",8250,36.689183,-80.251601
"23798","Stuarts Draft","VA",10573,37.973609,-79.065951
"23799","Studio City","CA",29034,33.786594,-118.298662
"23800","Stump Creek","PA",225,41.141079,-78.962877
"23801","Stumpy Point","NC",225,35.698493,-75.772775
"23802","Sturbridge","MA",6294,42.10273,-72.080996
"23803","Sturdivant","MO",274,37.319652,-90.04218
"23804","Sturgeon Bay","WI",17203,44.945314,-87.384142
"23805","Sturgeon Lake","MN",2437,46.367039,-92.824278
"23806","Sturgeon","MO",2361,39.180874,-92.327183
"23807","Sturgeon","PA",350,40.386263,-80.208316
"23808","Sturgis","KY",4423,37.628913,-87.989378
"23809","Sturgis","MI",19872,41.842913,-85.478265
"23810","Sturgis","MS",1923,33.405675,-88.993677
"23811","Sturgis","SD",9377,44.369172,-103.361658
"23812","Sturkie","AR",212,36.374704,-91.804608
"23813","Sturtevant","WI",8329,42.712962,-87.934013
"23814","Stuttgart","AR",10736,34.387577,-91.419955
"23815","Stuyvesant Falls","NY",345,42.343986,-73.73477
"23816","Stuyvesant","NY",1753,42.399271,-73.622327
"23817","Suamico","WI",4095,44.635701,-88.122034
"23818","Subiaco","AR",1366,35.315285,-93.599117
"23819","Sublette","IL",864,41.628086,-89.274356
"23820","Sublette","KS",2255,37.482236,-100.848783
"23821","Sublimity","OR",3257,44.886618,-122.740264
"23822","Succasunna","NJ",10619,40.855286,-74.655255
"23823","Success","AR",319,36.429663,-90.692099
